,x,SuccessRate,SuccessRateUnmixed,PER,RedundancyUsedMin,RedundancyUsed,RedundancyUsedMax,Lost,FaultsUnmixed,WorseDiffRngmixedRlnc,WorseDiffRepeatmixedRlnc
118,0.02640503496982181,0.96,0.8983333333333333,0.10433333333333333,0.0,14.262152777777777,300.0,8.346666666666666,0.8083333333333333,0.0,0.0
119,0.02714781867239066,0.9466666666666667,0.905,0.10904166666666666,0.0,12.10387323943662,290.0,8.723333333333333,0.8916666666666667,0.0,0.0
120,0.027911497163753865,0.95,0.875,0.1226875,0.0,15.92982456140351,295.0,9.815,0.9483333333333334,0.0,0.0
121,0.028696658222287896,0.9583333333333334,0.89,0.10114583333333334,0.0,14.13913043478261,300.0,8.091666666666667,0.7416666666666667,0.0,0.0
122,0.02950390616079906,0.9633333333333334,0.9033333333333333,0.1008125,0.0,13.001730103806228,295.0,8.065,0.7,0.0,0.0
123,0.03033386229164338,0.985,0.905,0.1040625,0.0,19.4585448392555,300.0,8.325,0.43166666666666664,0.0,0.0
124,0.031187165404930373,0.9766666666666667,0.9116666666666666,0.09020833333333333,0.0,13.48976109215017,295.0,7.216666666666667,0.485,0.0,0.0
125,0.03206447226017888,0.975,0.9066666666666666,0.09339583333333333,0.0,14.273504273504273,280.0,7.471666666666667,0.47333333333333333,0.0,0.0
126,0.032966458091803506,0.9766666666666667,0.9133333333333333,0.0936875,0.0,15.52901023890785,300.0,7.495,0.455,0.0,0.0
127,0.033893817128820385,0.9666666666666667,0.9116666666666666,0.10077083333333334,0.0,13.474137931034482,285.0,8.061666666666667,0.55,0.0,0.0
128,0.03484726312917259,0.9816666666666667,0.9066666666666666,0.09304166666666666,0.0,14.516129032258064,300.0,7.443333333333333,0.38333333333333336,0.0,0.0
129,0.03582752992908634,0.9783333333333334,0.9233333333333333,0.08754166666666667,0.0,12.37649063032368,300.0,7.003333333333333,0.3883333333333333,0.0,0.0
130,0.03683537200788072,0.98,0.91,0.09860416666666667,0.0,14.226190476190476,285.0,7.888333333333334,0.4583333333333333,0.0,0.0
131,0.03787156506866572,0.9733333333333334,0.8983333333333333,0.10541666666666667,0.0,14.315068493150685,300.0,8.433333333333334,0.5766666666666667,0.0,0.0
132,0.038936906635375655,0.985,0.9083333333333333,0.09264583333333333,0.0,16.1336717428088,300.0,7.411666666666667,0.3883333333333333,0.0,0.0
133,0.04003221666659724,0.98,0.895,0.11404166666666667,0.0,17.831632653061227,300.0,9.123333333333333,0.4583333333333333,0.0,0.0
134,0.041158338186664825,0.9833333333333333,0.9183333333333333,0.09489583333333333,0.0,13.101694915254239,280.0,7.591666666666667,0.39166666666666666,0.0,0.0
135,0.04231613793450883,0.975,0.9116666666666666,0.09272916666666667,0.0,12.880341880341883,300.0,7.418333333333333,0.4816666666666667,0.0,0.0
136,0.043506507030756286,0.9783333333333334,0.9266666666666666,0.09229166666666666,0.0,13.986371379897786,290.0,7.383333333333334,0.37333333333333335,-1.0,0.0
137,0.0447303616635972,0.9866666666666667,0.915,0.09979166666666667,0.0,15.827702702702704,290.0,7.983333333333333,0.31,0.0,0.0
138,0.045988643793944815,0.9833333333333333,0.92,0.09958333333333333,0.0,16.85593220338983,300.0,7.966666666666667,0.44333333333333336,0.0,0.0
139,0.04728232188043202,0.9733333333333334,0.9083333333333333,0.10914583333333333,0.0,15.342465753424657,270.0,8.731666666666667,0.48833333333333334,0.0,0.0
140,0.04861239162480231,0.985,0.9266666666666666,0.0978125,0.0,15.532994923857867,295.0,7.825,0.315,-1.0,0.0
141,0.04997987673826896,0.9866666666666667,0.935,0.09914583333333334,0.0,14.054054054054054,270.0,7.931666666666667,0.2866666666666667,-1.0,0.0
142,0.05138582972943205,0.9833333333333333,0.9216666666666666,0.0965625,0.0,15.161016949152543,280.0,7.725,0.31166666666666665,-1.0,0.0
143,0.05283133271435984,0.9833333333333333,0.935,0.09908333333333333,0.0,13.728813559322031,280.0,7.926666666666667,0.30666666666666664,-1.0,0.0
144,0.05431749824945831,0.9866666666666667,0.9166666666666666,0.10852083333333333,0.0,16.554054054054056,285.0,8.681666666666667,0.30333333333333334,-1.0,0.0
145,0.055845470187769385,0.9933333333333333,0.9216666666666666,0.0953125,0.0,14.479865771812081,300.0,7.625,0.23333333333333334,0.0,0.0
146,0.05741642455935716,0.995,0.9266666666666666,0.09835416666666667,0.0,15.527638190954772,300.0,7.868333333333333,0.225,-1.0,0.0
147,0.05903157047645996,0.99,0.9283333333333333,0.09689583333333333,0.0,16.329966329966332,295.0,7.751666666666667,0.22,-1.0,0.0
148,0.060692151064104444,0.99,0.94,0.09585416666666667,0.0,14.217171717171718,265.0,7.668333333333333,0.185,-1.0,0.0
